 inst#     actual  predicted error distribution (ID)
  1077        2:1        2:1       0.1,*0.6,0.3 (16817)
  1078        2:1        2:1       0,*1,0 (5044)
  1079        2:1        2:1       0.3,*0.6,0.1 (17230)
  1080        2:1        2:1       0.2,*0.7,0.1 (8201)
  1081        2:1        2:1       0.1,*0.8,0.1 (16465)
  1082        2:1        2:1       0,*1,0 (18169)
  1083        2:1        2:1       0,*1,0 (18177)
  1084        2:1        2:1       0.2,*0.8,0 (614)
  1085        2:1        2:1       0,*1,0 (14155)
  1086        2:1        2:1       0,*1,0 (17945)
  1087        2:1        2:1       0,*1,0 (17343)
  1088        2:1        2:1       0.1,*0.8,0.1 (6271)
  1089        2:1        2:1       0.2,*0.7,0.1 (16608)
  1090        2:1        2:1       0.1,*0.8,0.1 (19341)
  1091        2:1        2:1       0,*1,0 (5869)
  1092        2:1        2:1       0.3,*0.7,0 (2262)
  1093        2:1        2:1       0.1,*0.9,0 (10090)
  1094        2:1        2:1       0,*1,0 (11600)
  1095        2:1        2:1       0,*0.9,0.1 (4114)
  1096        2:1        2:1       0,*1,0 (20177)
  1097        2:1        2:1       0,*0.8,0.2 (19665)
  1098        2:1        2:1       0.1,*0.9,0 (5704)
  1099        2:1        2:1       0.1,*0.9,0 (10912)
  1100        2:1        2:1       0.2,*0.8,0 (5421)
  1101        2:1        2:1       0.1,*0.9,0 (15570)
  1102        2:1        2:1       0.2,*0.8,0 (11688)
  1103        2:1        2:1       0.1,*0.6,0.3 (1612)
  1104        2:1        2:1       0,*0.8,0.2 (6648)
  1105        2:1        2:1       0,*1,0 (4570)
  1106        2:1        2:1       0.1,*0.9,0 (17305)
  1107        2:1        2:1       0,*1,0 (19039)
  1108        2:1        2:1       0,*1,0 (15250)
  1109        2:1        2:1       0,*1,0 (3943)
  1110        2:1        2:1       0.2,*0.7,0.1 (12828)
  1111        2:1        2:1       0,*0.8,0.2 (4452)
  1112        2:1        2:1       0,*0.9,0.1 (15584)
  1113        2:1        2:1       0,*1,0 (1445)
  1114        2:1        2:1       0,*0.9,0.1 (10316)
  1115        2:1        2:1       0,*1,0 (17931)
  1116        2:1        2:1       0.3,*0.6,0.1 (2330)
  1117        2:1        2:1       0,*1,0 (18855)
  1118        2:1        2:1       0.2,*0.8,0 (13614)
  1119        2:1        2:1       0,*0.8,0.2 (14786)
  1120        2:1        2:1       0,*1,0 (4830)
  1121        2:1        2:1       0.1,*0.8,0.1 (10854)
  1122        2:1        2:1       0.1,*0.9,0 (4697)
  1123        2:1        2:1       0,*0.6,0.4 (15615)
  1124        2:1        2:1       0,*0.9,0.1 (15907)
  1125        2:1        2:1       0.3,*0.7,0 (13398)
  1126        2:1        2:1       0,*1,0 (19950)
  1127        2:1        2:1       0,*1,0 (16112)
  1128        2:1        2:1       0,*1,0 (13652)
  1129        2:1        2:1       0.1,*0.8,0.1 (15476)
  1130        2:1        2:1       0.2,*0.7,0.1 (6977)
  1131        2:1        2:1       0.3,*0.6,0.1 (10262)
  1132        2:1        2:1       0.2,*0.8,0 (2978)
  1133        2:1        1:2   +   *1,0,0 (63)
  1134        2:1        2:1       0.3,*0.7,0 (5953)
  1135        2:1        2:1       0.3,*0.7,0 (11030)
  1136        2:1        2:1       0,*0.9,0.1 (13753)
  1137        2:1        2:1       0,*1,0 (678)
  1138        2:1        2:1       0,*0.9,0.1 (9639)
  1139        2:1        2:1       0.2,*0.8,0 (1218)
  1140        2:1        2:1       0,*1,0 (11629)
  1141        2:1        2:1       0,*0.9,0.1 (15804)
  1142        2:1        2:1       0.1,*0.8,0.1 (6093)
  1143        2:1        2:1       0.1,*0.9,0 (18718)
  1144        2:1        2:1       0,*0.9,0.1 (18877)
  1145        2:1        2:1       0,*1,0 (1250)
  1146        2:1        2:1       0.3,*0.5,0.2 (7720)
  1147        2:1        2:1       0.1,*0.9,0 (10041)
  1148        2:1        2:1       0,*1,0 (159)
  1149        2:1        2:1       0.1,*0.8,0.1 (16534)
  1150        2:1        2:1       0,*1,0 (17108)
  1151        2:1        2:1       0.3,*0.7,0 (6429)
  1152        2:1        1:2   +   *0.5,0.5,0 (4184)
  1153        2:1        2:1       0,*1,0 (18389)
  1154        2:1        2:1       0.1,*0.8,0.1 (18815)
  1155        2:1        2:1       0.3,*0.7,0 (14679)
  1156        2:1        2:1       0,*1,0 (5551)
  1157        2:1        2:1       0.1,*0.9,0 (13606)
  1158        2:1        2:1       0.2,*0.8,0 (19663)
  1159        2:1        2:1       0,*1,0 (17514)
  1160        2:1        3:0   +   0.2,0,*0.8 (16403)
  1161        2:1        2:1       0.3,*0.7,0 (11343)
  1162        2:1        2:1       0,*1,0 (14876)
  1163        2:1        2:1       0.1,*0.7,0.2 (16930)
  1164        2:1        2:1       0.1,*0.9,0 (15153)
  1165        2:1        2:1       0.2,*0.8,0 (19535)
  1166        2:1        2:1       0,*0.9,0.1 (8545)
  1167        2:1        2:1       0,*0.9,0.1 (15252)
  1168        2:1        2:1       0.2,*0.6,0.2 (19131)
  1169        2:1        2:1       0,*0.6,0.4 (248)
  1170        2:1        2:1       0,*0.9,0.1 (11771)
  1171        2:1        2:1       0.1,*0.9,0 (723)
  1172        2:1        2:1       0.1,*0.8,0.1 (14102)
  1173        2:1        2:1       0,*1,0 (4210)
  1174        2:1        2:1       0,*1,0 (6790)
  1175        2:1        2:1       0.3,*0.7,0 (11081)
  1176        2:1        2:1       0.1,*0.9,0 (11867)
  1177        2:1        2:1       0.3,*0.5,0.2 (1487)
  1178        2:1        2:1       0,*0.8,0.2 (11942)
  1179        2:1        2:1       0,*1,0 (11275)
  1180        2:1        2:1       0.4,*0.5,0.1 (4653)
  1181        2:1        2:1       0,*0.8,0.2 (14252)
  1182        2:1        3:0   +   0.2,0,*0.8 (16403)
  1183        2:1        2:1       0,*1,0 (5037)
  1184        2:1        2:1       0,*1,0 (10862)
  1185        2:1        2:1       0.3,*0.7,0 (19156)
  1186        2:1        2:1       0,*0.9,0.1 (13164)
  1187        2:1        2:1       0,*0.9,0.1 (1362)
  1188        2:1        2:1       0.1,*0.9,0 (8620)
  1189        2:1        2:1       0.4,*0.6,0 (3175)
  1190        2:1        2:1       0,*0.7,0.3 (15568)
  1191        2:1        2:1       0,*1,0 (18454)
  1192        2:1        2:1       0.1,*0.9,0 (17336)
  1193        2:1        2:1       0,*1,0 (19364)
  1194        2:1        2:1       0.1,*0.8,0.1 (917)
  1195        2:1        2:1       0,*0.9,0.1 (3056)
  1196        2:1        2:1       0.1,*0.9,0 (6678)
  1197        2:1        2:1       0.1,*0.8,0.1 (4408)
  1198        2:1        2:1       0.1,*0.6,0.3 (20041)
  1199        2:1        2:1       0,*0.9,0.1 (5891)
  1200        2:1        2:1       0,*1,0 (16031)
  1201        2:1        2:1       0,*1,0 (348)
  1202        2:1        2:1       0,*1,0 (16139)
  1203        2:1        2:1       0,*0.7,0.3 (18149)
  1204        2:1        2:1       0.1,*0.7,0.2 (18802)
  1205        2:1        2:1       0.2,*0.6,0.2 (9785)
  1206        2:1        2:1       0.1,*0.9,0 (1963)
  1207        2:1        2:1       0.1,*0.9,0 (7250)
  1208        2:1        2:1       0,*0.9,0.1 (8156)
  1209        2:1        2:1       0,*0.9,0.1 (7381)
  1210        2:1        2:1       0.1,*0.9,0 (19871)
  1211        2:1        2:1       0,*1,0 (12505)
  1212        2:1        2:1       0,*0.9,0.1 (7019)
  1213        2:1        2:1       0.2,*0.8,0 (9909)
  1214        2:1        2:1       0.2,*0.7,0.1 (14531)
  1215        2:1        2:1       0.2,*0.7,0.1 (10093)
  1216        2:1        2:1       0.2,*0.6,0.2 (14744)
  1217        2:1        2:1       0,*0.8,0.2 (11658)
  1218        2:1        2:1       0.2,*0.8,0 (6676)
  1219        2:1        2:1       0,*1,0 (3094)
  1220        2:1        2:1       0.1,*0.8,0.1 (5584)
  1221        2:1        2:1       0.2,*0.8,0 (4980)
  1222        2:1        2:1       0,*1,0 (17618)
  1223        2:1        2:1       0,*1,0 (18700)
  1224        2:1        2:1       0.2,*0.8,0 (472)
  1225        2:1        2:1       0.2,*0.4,0.4 (12251)
  1226        2:1        2:1       0,*1,0 (17341)
  1227        2:1        2:1       0,*1,0 (10873)
  1228        2:1        2:1       0,*0.9,0.1 (7667)
  1229        2:1        2:1       0,*1,0 (16982)
  1230        2:1        2:1       0.1,*0.9,0 (10470)
  1231        2:1        2:1       0,*1,0 (19100)
  1232        2:1        2:1       0.2,*0.7,0.1 (15330)
  1233        2:1        2:1       0,*1,0 (18825)
  1234        2:1        1:2   +   *0.4,0.4,0.2 (7197)
  1235        2:1        2:1       0.1,*0.9,0 (1386)
  1236        2:1        2:1       0,*0.9,0.1 (19229)
  1237        2:1        2:1       0,*1,0 (17122)
  1238        2:1        2:1       0,*1,0 (19703)
  1239        2:1        2:1       0.2,*0.8,0 (7738)
  1240        2:1        2:1       0,*1,0 (11142)
  1241        2:1        2:1       0.2,*0.8,0 (2109)
  1242        2:1        2:1       0.1,*0.9,0 (7492)
  1243        2:1        2:1       0,*1,0 (13426)
  1244        2:1        2:1       0.1,*0.9,0 (4634)
  1245        2:1        1:2   +   *0.6,0.4,0 (595)
  1246        2:1        2:1       0.1,*0.9,0 (8190)
  1247        2:1        2:1       0,*1,0 (19002)
  1248        2:1        2:1       0,*1,0 (11519)
  1249        2:1        2:1       0,*1,0 (12997)
  1250        2:1        2:1       0,*0.8,0.2 (15995)
  1251        2:1        2:1       0.1,*0.8,0.1 (3230)
  1252        2:1        2:1       0,*1,0 (14544)
  1253        2:1        2:1       0.1,*0.9,0 (17578)
  1254        2:1        2:1       0,*1,0 (19171)
  1255        2:1        2:1       0.2,*0.8,0 (3665)
  1256        2:1        2:1       0,*0.8,0.2 (1267)
  1257        2:1        2:1       0,*1,0 (16202)
  1258        2:1        2:1       0.1,*0.9,0 (13314)
  1259        2:1        2:1       0,*1,0 (1262)
  1260        2:1        2:1       0.1,*0.9,0 (16533)
  1261        2:1        2:1       0,*1,0 (4693)
  1262        2:1        2:1       0,*1,0 (16583)
  1263        2:1        2:1       0,*0.9,0.1 (18011)
  1264        2:1        2:1       0.4,*0.5,0.1 (1283)
  1265        2:1        2:1       0,*0.9,0.1 (5011)
  1266        2:1        2:1       0,*1,0 (7035)
  1267        2:1        2:1       0,*1,0 (1222)
  1268        2:1        2:1       0.1,*0.6,0.3 (7158)
  1269        2:1        2:1       0.1,*0.7,0.2 (19473)
  1270        2:1        2:1       0,*1,0 (9270)
  1271        2:1        2:1       0,*0.9,0.1 (2030)
  1272        2:1        2:1       0,*0.8,0.2 (4562)
  1273        2:1        2:1       0.3,*0.7,0 (644)
  1274        2:1        2:1       0.1,*0.7,0.2 (15356)
  1275        2:1        2:1       0,*1,0 (17079)
  1276        2:1        2:1       0.1,*0.9,0 (8709)
  1277        2:1        2:1       0.2,*0.7,0.1 (14531)
  1278        2:1        2:1       0,*1,0 (387)
  1279        2:1        2:1       0,*1,0 (4995)
  1280        2:1        2:1       0,*1,0 (9622)
  1281        2:1        2:1       0,*1,0 (10727)
  1282        2:1        2:1       0.3,*0.7,0 (5072)
  1283        2:1        2:1       0,*0.8,0.2 (15421)
  1284        2:1        2:1       0,*1,0 (3080)
  1285        2:1        2:1       0.1,*0.9,0 (186)
  1286        2:1        2:1       0,*1,0 (703)
  1287        2:1        2:1       0.1,*0.9,0 (11485)
  1288        2:1        2:1       0,*1,0 (10257)
  1289        2:1        2:1       0,*1,0 (3077)
  1290        2:1        2:1       0.3,*0.5,0.2 (1193)
  1291        2:1        2:1       0.3,*0.6,0.1 (9747)
  1292        2:1        2:1       0.1,*0.9,0 (19098)
  1293        2:1        2:1       0,*1,0 (15953)
  1294        2:1        2:1       0,*1,0 (14262)
  1295        2:1        2:1       0,*1,0 (16268)
  1296        2:1        2:1       0,*1,0 (14524)
  1297        2:1        2:1       0.1,*0.7,0.2 (1642)
  1298        2:1        2:1       0.2,*0.8,0 (5279)
  1299        2:1        2:1       0.3,*0.5,0.2 (12341)
  1300        2:1        2:1       0,*1,0 (1654)
  1301        2:1        2:1       0,*1,0 (9812)
  1302        2:1        2:1       0,*1,0 (4039)
  1303        2:1        2:1       0,*1,0 (13004)
  1304        2:1        2:1       0,*0.9,0.1 (16284)
  1305        2:1        2:1       0.1,*0.9,0 (12306)
  1306        2:1        1:2   +   *0.7,0.3,0 (8280)
  1307        2:1        2:1       0,*1,0 (714)
  1308        2:1        2:1       0,*1,0 (12515)
  1309        2:1        2:1       0.1,*0.8,0.1 (10455)
  1310        2:1        2:1       0,*0.9,0.1 (2440)
  1311        2:1        2:1       0.3,*0.6,0.1 (6315)
  1312        2:1        2:1       0,*0.9,0.1 (1651)
  1313        2:1        2:1       0.2,*0.8,0 (13569)
  1314        2:1        2:1       0.2,*0.8,0 (9341)
  1315        2:1        1:2   +   *0.5,0.5,0 (560)
  1316        2:1        2:1       0.1,*0.8,0.1 (9074)
  1317        2:1        2:1       0,*1,0 (13244)
  1318        2:1        2:1       0,*1,0 (3241)
  1319        2:1        2:1       0,*0.8,0.2 (8561)
  1320        2:1        2:1       0,*1,0 (9133)
  1321        2:1        2:1       0.2,*0.8,0 (7441)
  1322        2:1        2:1       0,*1,0 (1098)
  1323        2:1        2:1       0.1,*0.9,0 (13053)
  1324        2:1        2:1       0,*0.9,0.1 (2842)
  1325        2:1        2:1       0,*1,0 (18317)
  1326        2:1        2:1       0,*1,0 (12737)
  1327        2:1        2:1       0,*1,0 (1580)
  1328        2:1        2:1       0.1,*0.8,0.1 (14417)
  1329        2:1        2:1       0,*1,0 (14958)
  1330        2:1        2:1       0.2,*0.8,0 (17031)
  1331        2:1        2:1       0,*1,0 (12593)
  1332        2:1        2:1       0,*0.6,0.4 (11069)
  1333        2:1        2:1       0.4,*0.5,0.1 (14200)
  1334        2:1        2:1       0,*1,0 (7135)
  1335        2:1        2:1       0,*1,0 (11725)
  1336        2:1        2:1       0,*1,0 (12555)
  1337        2:1        2:1       0,*1,0 (6435)
  1338        2:1        2:1       0,*1,0 (8027)
  1339        2:1        2:1       0,*1,0 (16842)
  1340        2:1        2:1       0.3,*0.7,0 (8389)
  1341        2:1        2:1       0,*1,0 (6809)
  1342        2:1        2:1       0,*1,0 (15283)
  1343        2:1        2:1       0,*1,0 (10986)
  1344        2:1        2:1       0.1,*0.8,0.1 (16095)
  1345        2:1        1:2   +   *0.5,0.3,0.2 (14854)
  1346        2:1        2:1       0.2,*0.8,0 (3499)
  1347        2:1        2:1       0.2,*0.8,0 (19700)
  1348        2:1        2:1       0.1,*0.9,0 (6502)
  1349        2:1        1:2   +   *0.5,0.2,0.3 (12357)
  1350        2:1        2:1       0,*1,0 (13596)
  1351        2:1        2:1       0,*1,0 (13570)
  1352        2:1        2:1       0.2,*0.8,0 (15670)
  1353        2:1        2:1       0,*0.7,0.3 (10848)
  1354        2:1        2:1       0.2,*0.8,0 (17447)
  1355        2:1        2:1       0.3,*0.7,0 (18852)
  1356        2:1        2:1       0.2,*0.8,0 (4045)
  1357        2:1        2:1       0.1,*0.7,0.2 (2971)
  1358        2:1        2:1       0.1,*0.6,0.3 (16365)
  1359        2:1        2:1       0.1,*0.9,0 (10979)
  1360        2:1        2:1       0.2,*0.8,0 (4869)
  1361        2:1        2:1       0,*1,0 (927)
  1362        2:1        2:1       0.2,*0.7,0.1 (14077)
  1363        2:1        2:1       0,*1,0 (10658)
  1364        2:1        2:1       0.1,*0.9,0 (6774)
  1365        2:1        2:1       0,*0.9,0.1 (14406)
  1366        2:1        2:1       0.2,*0.7,0.1 (2380)
  1367        2:1        2:1       0,*0.9,0.1 (300)
  1368        2:1        2:1       0,*1,0 (5319)
  1369        2:1        2:1       0,*1,0 (13944)
  1370        2:1        2:1       0,*1,0 (10087)
  1371        2:1        2:1       0,*1,0 (1988)
  1372        2:1        2:1       0,*1,0 (13117)
  1373        2:1        2:1       0,*1,0 (14385)
  1374        2:1        2:1       0,*1,0 (4907)
  1375        2:1        2:1       0,*1,0 (14409)
  1376        2:1        2:1       0.1,*0.9,0 (7534)
  1377        2:1        2:1       0.1,*0.8,0.1 (19392)
  1378        2:1        2:1       0.1,*0.7,0.2 (15397)
  1379        2:1        2:1       0.1,*0.9,0 (13121)
  1380        2:1        2:1       0,*0.9,0.1 (8340)
  1381        2:1        2:1       0.1,*0.9,0 (1519)
  1382        2:1        2:1       0,*0.9,0.1 (12512)
  1383        2:1        2:1       0,*1,0 (2744)
  1384        2:1        2:1       0,*1,0 (4641)
  1385        2:1        2:1       0.4,*0.6,0 (18046)
  1386        2:1        2:1       0.3,*0.7,0 (14010)
  1387        2:1        2:1       0,*1,0 (9443)
  1388        2:1        2:1       0.1,*0.8,0.1 (11279)
  1389        2:1        2:1       0,*0.8,0.2 (15115)
  1390        2:1        2:1       0.1,*0.9,0 (8623)
  1391        2:1        2:1       0,*0.9,0.1 (19094)
  1392        2:1        2:1       0.1,*0.9,0 (5978)
  1393        2:1        2:1       0,*0.7,0.3 (8083)
  1394        2:1        2:1       0,*1,0 (9318)
  1395        2:1        2:1       0,*1,0 (14951)
  1396        2:1        2:1       0.2,*0.7,0.1 (13870)
  1397        2:1        2:1       0.1,*0.9,0 (11234)
  1398        2:1        2:1       0.2,*0.8,0 (9158)
  1399        2:1        2:1       0.3,*0.6,0.1 (10994)
  1400        2:1        2:1       0.2,*0.8,0 (5178)
  1401        2:1        2:1       0,*1,0 (8222)
  1402        2:1        2:1       0,*1,0 (1096)
  1403        2:1        2:1       0.2,*0.8,0 (8859)
  1404        2:1        2:1       0,*1,0 (10793)
  1405        2:1        2:1       0,*1,0 (18206)
  1406        2:1        2:1       0.3,*0.7,0 (2790)
  1407        2:1        2:1       0.1,*0.8,0.1 (5425)
  1408        2:1        2:1       0,*1,0 (8349)
  1409        2:1        2:1       0,*0.9,0.1 (790)
  1410        2:1        2:1       0,*1,0 (8659)
  1411        2:1        2:1       0,*0.9,0.1 (17170)
  1412        2:1        2:1       0,*1,0 (5407)
  1413        2:1        2:1       0,*1,0 (16827)
  1414        2:1        2:1       0,*1,0 (3181)
  1415        2:1        2:1       0.2,*0.7,0.1 (15330)
  1416        2:1        1:2   +   *0.5,0.5,0 (19146)
  1417        2:1        2:1       0,*1,0 (10146)
  1418        2:1        1:2   +   *0.6,0.4,0 (7331)
  1419        2:1        2:1       0,*1,0 (9023)
  1420        2:1        2:1       0,*0.9,0.1 (19255)
  1421        2:1        2:1       0,*0.9,0.1 (3750)
  1422        2:1        1:2   +   *0.5,0.5,0 (9501)
  1423        2:1        2:1       0.1,*0.9,0 (13873)
  1424        2:1        2:1       0,*1,0 (10218)
  1425        2:1        1:2   +   *0.7,0.3,0 (102)
  1426        2:1        2:1       0,*1,0 (11021)
  1427        2:1        2:1       0,*0.9,0.1 (14740)
  1428        2:1        2:1       0.3,*0.5,0.2 (2711)
  1429        2:1        2:1       0.3,*0.5,0.2 (11175)
  1430        2:1        2:1       0.1,*0.8,0.1 (5339)
  1431        2:1        2:1       0.2,*0.8,0 (12621)
  1432        2:1        2:1       0,*1,0 (8975)
  1433        2:1        2:1       0,*1,0 (11059)
  1434        2:1        2:1       0,*0.7,0.3 (976)
  1435        2:1        2:1       0,*0.9,0.1 (11920)
  1436        2:1        2:1       0.1,*0.9,0 (2930)
  1437        2:1        2:1       0,*1,0 (2849)
  1438        2:1        2:1       0,*1,0 (15125)
  1439        2:1        2:1       0.3,*0.5,0.2 (400)
  1440        2:1        2:1       0,*1,0 (16791)
  1441        2:1        2:1       0,*1,0 (18324)
  1442        2:1        2:1       0,*1,0 (5020)
  1443        2:1        2:1       0.2,*0.4,0.4 (5721)
  1444        2:1        2:1       0,*1,0 (53)
  1445        2:1        2:1       0,*1,0 (8791)
  1446        2:1        2:1       0,*1,0 (7480)
  1447        2:1        2:1       0.1,*0.9,0 (6897)
  1448        2:1        2:1       0,*0.7,0.3 (2473)
  1449        2:1        2:1       0.1,*0.9,0 (4070)
  1450        2:1        2:1       0,*0.9,0.1 (5004)
  1451        2:1        2:1       0,*1,0 (4544)
  1452        2:1        2:1       0,*0.9,0.1 (7865)
  1453        2:1        2:1       0.1,*0.5,0.4 (17797)
  1454        2:1        2:1       0,*1,0 (15625)
  1455        2:1        2:1       0,*1,0 (2012)
  1456        2:1        2:1       0,*0.8,0.2 (12870)
  1457        2:1        2:1       0.1,*0.8,0.1 (2305)
  1458        2:1        2:1       0,*1,0 (11524)
  1459        2:1        2:1       0,*0.9,0.1 (18957)
  1460        2:1        2:1       0.1,*0.8,0.1 (16159)
  1461        2:1        2:1       0,*1,0 (3000)
  1462        2:1        2:1       0.1,*0.9,0 (3546)
  1463        2:1        2:1       0.1,*0.8,0.1 (8852)
  1464        2:1        2:1       0.1,*0.9,0 (8748)
  1465        2:1        2:1       0,*1,0 (19238)
  1466        2:1        2:1       0,*1,0 (13209)
  1467        2:1        1:2   +   *0.5,0.5,0 (8488)
  1468        2:1        1:2   +   *0.8,0,0.2 (451)
  1469        2:1        2:1       0,*1,0 (4891)
  1470        2:1        2:1       0,*1,0 (8893)
  1471        1:2        2:1   +   0.3,*0.7,0 (10457)
  1472        1:2        1:2       *0.9,0.1,0 (12404)
  1473        1:2        1:2       *1,0,0 (3365)
  1474        1:2        2:1   +   0,*0.6,0.4 (4569)
  1475        1:2        1:2       *1,0,0 (1759)
  1476        1:2        1:2       *0.5,0.3,0.2 (5762)
  1477        1:2        1:2       *0.7,0.3,0 (12169)
  1478        1:2        1:2       *0.7,0.3,0 (5389)
  1479        1:2        2:1   +   0.1,*0.6,0.3 (6561)
  1480        1:2        1:2       *0.4,0.4,0.2 (12629)
  1481        1:2        2:1   +   0.1,*0.6,0.3 (2108)
  1482        1:2        1:2       *0.7,0.3,0 (7514)
  1483        1:2        2:1   +   0.2,*0.8,0 (15557)
  1484        1:2        1:2       *0.9,0.1,0 (544)
  1485        1:2        2:1   +   0.2,*0.7,0.1 (13791)
  1486        1:2        2:1   +   0,*1,0 (11252)
  1487        1:2        2:1   +   0,*0.8,0.2 (7223)
  1488        1:2        1:2       *1,0,0 (19361)
  1489        1:2        1:2       *0.7,0.2,0.1 (18117)
  1490        1:2        2:1   +   0,*0.8,0.2 (15193)
  1491        1:2        1:2       *0.9,0.1,0 (13718)
  1492        1:2        1:2       *0.7,0.3,0 (4661)
  1493        1:2        1:2       *1,0,0 (20123)
  1494        1:2        1:2       *0.6,0.3,0.1 (15513)
  1495        1:2        2:1   +   0,*0.8,0.2 (414)
  1496        1:2        1:2       *0.9,0.1,0 (3702)
  1497        1:2        2:1   +   0.2,*0.7,0.1 (3541)
  1498        1:2        1:2       *0.9,0.1,0 (9833)
  1499        1:2        2:1   +   0.1,*0.9,0 (1892)
  1500        1:2        1:2       *0.6,0.2,0.2 (6894)
  1501        1:2        1:2       *0.8,0.1,0.1 (16381)
  1502        1:2        2:1   +   0.1,*0.5,0.4 (2269)
  1503        1:2        1:2       *0.7,0.3,0 (13355)
  1504        1:2        2:1   +   0.1,*0.9,0 (12198)
  1505        1:2        1:2       *0.5,0.5,0 (14188)
  1506        1:2        1:2       *0.8,0.2,0 (12113)
  1507        1:2        2:1   +   0,*0.8,0.2 (7419)
  1508        1:2        1:2       *0.8,0.2,0 (19354)
  1509        1:2        2:1   +   0,*1,0 (11381)
  1510        1:2        2:1   +   0.2,*0.7,0.1 (890)
  1511        1:2        1:2       *0.6,0.3,0.1 (3032)
  1512        1:2        1:2       *0.6,0.3,0.1 (17096)
  1513        1:2        2:1   +   0.1,*0.9,0 (16762)
  1514        1:2        1:2       *0.9,0,0.1 (12030)
  1515        1:2        2:1   +   0.2,*0.7,0.1 (6430)
  1516        1:2        1:2       *1,0,0 (6625)
  1517        1:2        2:1   +   0.1,*0.6,0.3 (7750)
  1518        1:2        1:2       *0.6,0.4,0 (16810)
  1519        1:2        1:2       *0.9,0.1,0 (6663)
  1520        1:2        2:1   +   0.1,*0.9,0 (15585)
  1521        1:2        1:2       *0.9,0.1,0 (15231)
  1522        1:2        2:1   +   0.1,*0.8,0.1 (1646)
  1523        1:2        2:1   +   0,*1,0 (13030)
  1524        1:2        2:1   +   0.1,*0.9,0 (874)
  1525        1:2        1:2       *0.8,0.2,0 (16724)
  1526        1:2        2:1   +   0.1,*0.9,0 (2560)
  1527        1:2        1:2       *0.7,0.3,0 (4437)
  1528        1:2        2:1   +   0.3,*0.6,0.1 (5182)
  1529        1:2        3:0   +   0.1,0.4,*0.5 (19104)
  1530        1:2        2:1   +   0,*0.7,0.3 (16556)
  1531        1:2        1:2       *0.9,0.1,0 (12219)
  1532        1:2        1:2       *0.9,0.1,0 (14930)
  1533        1:2        1:2       *0.7,0.3,0 (5014)
  1534        1:2        1:2       *0.9,0.1,0 (8513)
  1535        1:2        1:2       *0.9,0,0.1 (9031)
  1536        1:2        1:2       *0.9,0.1,0 (10581)
  1537        1:2        2:1   +   0,*0.6,0.4 (15919)
  1538        1:2        1:2       *1,0,0 (10241)
  1539        1:2        1:2       *0.4,0.3,0.3 (736)
  1540        1:2        1:2       *1,0,0 (4493)
  1541        1:2        1:2       *0.5,0.3,0.2 (8705)
  1542        1:2        1:2       *0.8,0.2,0 (15632)
  1543        1:2        1:2       *0.8,0.1,0.1 (2941)
  1544        1:2        2:1   +   0,*0.9,0.1 (8764)
  1545        1:2        2:1   +   0.4,*0.6,0 (6316)
  1546        1:2        1:2       *0.8,0.2,0 (2438)
  1547        1:2        1:2       *0.7,0.3,0 (6534)
  1548        1:2        2:1   +   0.3,*0.6,0.1 (13522)
  1549        1:2        1:2       *0.9,0.1,0 (7503)
  1550        1:2        1:2       *0.6,0.4,0 (19674)
  1551        1:2        2:1   +   0,*0.9,0.1 (12299)
  1552        1:2        2:1   +   0.2,*0.6,0.2 (1875)
  1553        1:2        2:1   +   0.3,*0.6,0.1 (10163)
  1554        1:2        1:2       *0.6,0.4,0 (7734)
  1555        1:2        1:2       *0.7,0.3,0 (7124)
  1556        1:2        2:1   +   0.1,*0.9,0 (11556)
  1557        1:2        2:1   +   0.4,*0.5,0.1 (9615)
  1558        1:2        1:2       *0.7,0.3,0 (12067)
  1559        1:2        1:2       *0.8,0.2,0 (7284)
  1560        1:2        1:2       *0.8,0.1,0.1 (8380)
  1561        1:2        2:1   +   0,*0.9,0.1 (8721)
  1562        1:2        1:2       *0.9,0,0.1 (8884)
  1563        1:2        1:2       *0.7,0.3,0 (2771)
  1564        1:2        2:1   +   0,*1,0 (16995)
  1565        1:2        1:2       *0.9,0.1,0 (169)
  1566        1:2        1:2       *0.9,0.1,0 (7006)
  1567        1:2        1:2       *0.9,0.1,0 (13949)
  1568        1:2        2:1   +   0,*0.9,0.1 (17912)
  1569        1:2        1:2       *1,0,0 (12034)
  1570        1:2        1:2       *0.6,0.4,0 (8006)
  1571        1:2        1:2       *0.5,0.5,0 (9659)
  1572        1:2        2:1   +   0.2,*0.7,0.1 (378)
  1573        1:2        1:2       *0.8,0.2,0 (16724)
  1574        1:2        2:1   +   0.1,*0.9,0 (1695)
  1575        1:2        1:2       *0.6,0.4,0 (8268)
  1576        1:2        1:2       *0.7,0.2,0.1 (5922)
  1577        1:2        2:1   +   0,*0.9,0.1 (14720)
  1578        1:2        2:1   +   0.4,*0.5,0.1 (15707)
  1579        1:2        1:2       *0.8,0,0.2 (6245)
  1580        1:2        2:1   +   0.2,*0.6,0.2 (183)
  1581        1:2        2:1   +   0.1,*0.9,0 (1695)
  1582        1:2        2:1   +   0.1,*0.8,0.1 (18955)
  1583        1:2        1:2       *0.8,0.1,0.1 (2941)
  1584        1:2        1:2       *1,0,0 (18188)
  1585        1:2        1:2       *0.9,0.1,0 (12404)
  1586        1:2        1:2       *0.5,0.5,0 (4386)
  1587        1:2        1:2       *0.8,0.2,0 (9060)
